name,website,phone,url,categories,distance,page_number,scrape_timestamp,address_street,address_city,address_region,address_postal_code
Pusateri's Limited,,416-365-3130,https://www.yellowpages.ca/bus/Ontario/Toronto/Pusateri-s-Limited/101464965.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.2,28,2025-07-07T21:19:34.289755,176 Yonge St,Toronto,ON,M5C 2L7
Bento Sushi,,416-598-1212,https://www.yellowpages.ca/bus/Ontario/Toronto/Bento-Sushi/5866680.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.4,28,2025-07-07T21:19:34.291760,150 King Street West,Toronto,ON,M5H 1J9
Trattoria Nervosa,,416-961-4642,https://www.yellowpages.ca/bus/Ontario/Toronto/Trattoria-Nervosa/101273279.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.5,28,2025-07-07T21:19:34.291760,75 Yorkville Ave,Toronto,ON,M5R 1B8
Philthy Philly's,,647-351-7445,https://www.yellowpages.ca/bus/Ontario/Toronto/Philthy-Philly-s/101768623.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.0,28,2025-07-07T21:19:34.293767,372 Yonge St,Toronto,ON,M5B 1S6
Bisha Hotel,,416-551-2800,https://www.yellowpages.ca/bus/Ontario/Toronto/Bisha-Hotel/101765678.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.1,28,2025-07-07T21:19:34.295775,80 Blue Jays Way,Toronto,ON,M5V 2G3
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,28,2025-07-07T21:19:34.295775,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,28,2025-07-07T21:19:34.295775,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,28,2025-07-07T21:19:34.295775,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,28,2025-07-07T21:19:34.295775,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,28,2025-07-07T21:19:34.295775,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,28,2025-07-07T21:19:34.295775,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,28,2025-07-07T21:19:34.295775,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,28,2025-07-07T21:19:34.295775,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,28,2025-07-07T21:19:34.311750,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,28,2025-07-07T21:19:34.311750,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,28,2025-07-07T21:19:34.311750,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,28,2025-07-07T21:19:34.311750,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,28,2025-07-07T21:19:34.311750,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,28,2025-07-07T21:19:34.311750,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,28,2025-07-07T21:19:34.311750,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,28,2025-07-07T21:19:34.327600,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,28,2025-07-07T21:19:34.329610,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,28,2025-07-07T21:19:34.331617,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,28,2025-07-07T21:19:34.333623,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,28,2025-07-07T21:19:34.333623,165 The Queensway,Etobicoke,ON,M8Y 1H8
Lee's Palace,,416-532-7383,https://www.yellowpages.ca/bus/Ontario/Toronto/Lee-s-Palace/101665852.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.0,29,2025-07-07T21:19:49.966842,529 Bloor St W Main,Toronto,ON,M5S 1Y5
Bero,,416-477-3393,https://www.yellowpages.ca/bus/Ontario/Toronto/Bero/100362585.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.2,29,2025-07-07T21:19:49.980391,889 Quen E,Toronto,ON,M4M 1J6
Anna Bella Bbq Chicken And Deli,,647-572-9000,https://www.yellowpages.ca/bus/Ontario/Toronto/Anna-Bella-Bbq-Chicken-And-Deli/101963863.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.0,29,2025-07-07T21:19:49.980391,516 Danforth Ave,Toronto,ON,M4K 1P6
AMPELI TAVERNA,,416-465-4001,https://www.yellowpages.ca/bus/Ontario/Toronto/AMPELI-TAVERNA/101751292.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.0,29,2025-07-07T21:19:49.980391,526 Danforth Ave,Toronto,ON,M4K 1P8
Healthy Heart Meals,,416-849-8817,https://www.yellowpages.ca/bus/Ontario/Toronto/Healthy-Heart-Meals/7173541.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.5,29,2025-07-07T21:19:49.980391,1311 Queen St E,Toronto,ON,M4L 1C2
Big House Pizza,,647-503-3155,https://www.yellowpages.ca/bus/Ontario/Toronto/Big-House-Pizza/101752366.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.8,29,2025-07-07T21:19:49.980391,962 Danforth Ave,Toronto,ON,M4J 1L9
Clandestino Wine Bar,,416-792-2494,https://www.yellowpages.ca/bus/Ontario/Toronto/Clandestino-Wine-Bar/102269968.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,5.1,29,2025-07-07T21:19:49.980391,1-1592 Queen St W,Toronto,ON,M6R 1A8
The Whole Plate,,647-748-3380,https://www.yellowpages.ca/bus/Ontario/Toronto/The-Whole-Plate/101431464.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,5.5,29,2025-07-07T21:19:49.980391,83 Roncesvalles Ave,Toronto,ON,M6R 2K6
ANNETTE FOOD MARKET,,647-792-6968,https://www.yellowpages.ca/bus/Ontario/Toronto/ANNETTE-FOOD-MARKET/101752778.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.5,29,2025-07-07T21:19:49.980391,240 Annette St,Toronto,ON,M6P 1R1
Brunswick Bier Works,,416-285-1269,https://www.yellowpages.ca/bus/Ontario/East-York/Brunswick-Bier-Works/101368402.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.980391,25 Curity Ave,East York,ON,M4B 3M2
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,29,2025-07-07T21:19:49.980391,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,29,2025-07-07T21:19:49.980391,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,29,2025-07-07T21:19:49.996360,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,29,2025-07-07T21:19:49.996360,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,29,2025-07-07T21:19:49.996360,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.996360,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.996360,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.996360,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.996360,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,29,2025-07-07T21:19:49.996360,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,29,2025-07-07T21:19:49.996360,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,29,2025-07-07T21:19:50.012144,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.012144,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.012144,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.016023,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.016023,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.016023,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,29,2025-07-07T21:19:50.016023,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,29,2025-07-07T21:19:50.021523,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,29,2025-07-07T21:19:50.021523,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,29,2025-07-07T21:19:50.021523,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,29,2025-07-07T21:19:50.021523,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,29,2025-07-07T21:19:50.027783,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,29,2025-07-07T21:19:50.027783,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,29,2025-07-07T21:19:50.030525,165 The Queensway,Etobicoke,ON,M8Y 1H8
Utsav,,416-961-8349,https://www.yellowpages.ca/bus/Ontario/Toronto/Utsav/1649773.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.5,30,2025-07-07T21:20:02.546013,69 Yorkville Ave,Toronto,ON,M5R 1B8
Vivoli,,416-516-5312,https://www.yellowpages.ca/bus/Ontario/Toronto/Vivoli/7154074.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.0,30,2025-07-07T21:20:02.546013,665 College St,Toronto,ON,M6G 1B7
Desotos,,416-651-2109,https://www.yellowpages.ca/bus/Ontario/Toronto/Desotos/6394863.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,5.8,30,2025-07-07T21:20:02.546013,1077 St Clair Ave W,Toronto,ON,M6E 1A6
Florentia,,416-545-1220,https://www.yellowpages.ca/bus/Ontario/Toronto/Florentia/6243315.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,6.0,30,2025-07-07T21:20:02.546013,579 Mount Pleasant Rd,Toronto,ON,M4S 2M5
Blooming Orchid,,416-481-3825,https://www.yellowpages.ca/bus/Ontario/Toronto/Blooming-Orchid/100295145.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,6.5,30,2025-07-07T21:20:02.546013,525 Eglinton Ave W,Toronto,ON,M5N 1B1
Cerealicious,,647-226-4607,https://www.yellowpages.ca/bus/Ontario/Toronto/Cerealicious/5958916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.4,30,2025-07-07T21:20:02.561790,161 Bay St,Toronto,ON,M5J 2S1
Maditerra,,416-304-0017,https://www.yellowpages.ca/bus/Ontario/Toronto/Maditerra/2388591.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.4,30,2025-07-07T21:20:02.561790,133 Richmond St W,Toronto,ON,M5H 2L3
Ninki,,416-368-7333,https://www.yellowpages.ca/bus/Ontario/Toronto/Ninki/2992070.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.4,30,2025-07-07T21:20:02.561790,40 King St W,Toronto,ON,M5H 3Y2
Copetin,,416-603-8009,https://www.yellowpages.ca/bus/Ontario/Toronto/Copetin/5199061.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.5,30,2025-07-07T21:20:02.561790,107 King St E,Toronto,ON,M5C 1G6
e11even,,416-815-1111,https://www.yellowpages.ca/bus/Ontario/Toronto/e11even/7096163.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.8,30,2025-07-07T21:20:02.561790,15 York St,Toronto,ON,M5J 0A3
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,30,2025-07-07T21:20:02.561790,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,30,2025-07-07T21:20:02.561790,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,30,2025-07-07T21:20:02.561790,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,30,2025-07-07T21:20:02.561790,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,30,2025-07-07T21:20:02.577621,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,30,2025-07-07T21:20:02.577621,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,30,2025-07-07T21:20:02.577621,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,30,2025-07-07T21:20:02.577621,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,30,2025-07-07T21:20:02.577621,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,30,2025-07-07T21:20:02.577621,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,30,2025-07-07T21:20:02.577621,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,30,2025-07-07T21:20:02.577621,1089 Kingston Rd,Scarborough,ON,M1N 4E4
